12 22.59 
13 26.70 
14 8.04 
15 5.51 
16 7.98 
17 33.45 
18 33.45 
19 33.45 
20 33.45 
21 33.45 
22 21.76 
23 19.23 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 138.11 1.0
2 103.22 1.0
3 0.00 0.0
4 77.34 1.0
5 0.00 0.0
6 24.02 1.0
lambda:
1 60.0 
2 30.0 
3 10.0 
4 30.0 
5 10.0 
6 30.0 
assets:
4 10.22 
5 10.22 
6 10.22 
* end dispatch *
DISPATCH 6
loads:
1 0.00 
2 0.00 
3 15.77 
4 15.77 
5 3.83 
6 3.83 
7 3.83 
8 9.76 
9 9.76 
10 3.83 
11 13.47 
12 22.07 
13 26.09 
14 7.85 
15 5.38 
16 7.80 
17 32.68 
18 32.68 
19 32.68 
20 32.68 
21 32.68 
22 21.26 
23 18.79 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 138.11 1.0
2 103.22 1.0
3 0.00 0.0
4 77.34 1.0
5 0.00 0.0
6 24.02 1.0
lambda:
1 60.0 
2 30.0 
3 10.0 
4 30.0 
5 10.0 
6 30.0 
assets:
4 9.06 
5 9.06 
6 9.06 
* end dispatch *
DISPATCH 7
loads:
1 0.00 
2 0.00 
3 15.21 
4 15.21 
5 3.70 
6 3.70 
7 3.70 
8 9.42 
9 9.42 
10 3.70 
11 13.00 
12 21.30 
13 25.17 
14 7.58 
15 5.19 
16 7.52 
17 31.53 
18 31.53 
19 31.53 
20 31.53 
21 31.53 
22 20.52 
23 18.12 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 140.51 1.0
2 68.42 1.0
3 0.00 0.0
4 51.27 1.0
5 0.00 0.0
6 25.04 1.0
lambda:
1 60.0 
2 30.0 
3 10.0 
4 30.0 
5 10.0 
6 30.0 
assets:
4 11.36 
5 11.36 
6 11.36 
* end dispatch *
DISPATCH 8
loads:
1 0.00 
2 0.00 
3 15.32 
4 15.32 
5 3.72 
6 3.72 
7 3.72 
8 9.48 
9 9.48 
10 3.72 
11 13.08 
12 21.44 
13 25.34 
14 7.63 
15 5.23 
16 7.57 
17 31.74 
18 31.74 
19 31.74 
20 31.74 
21 31.74 
22 20.65 
23 18.25 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 140.51 1.0
2 68.42 1.0
3 0.00 0.0
4 51.27 1.0
5 0.00 0.0
6 25.04 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 16.15 
5 16.15 
6 16.15 
* end dispatch *
DISPATCH 9
loads:
1 0.00 
2 0.00 
3 15.06 
4 15.06 
5 3.66 
6 3.66 
7 3.66 
8 9.32 
9 9.32 
10 3.66 
11 12.86 
12 21.08 
13 24.91 
14 7.50 
15 5.14 
16 7.45 
17 31.21 
18 31.21 
19 31.21 
20 31.21 
21 31.21 
22 20.30 
23 17.94 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 140.51 1.0
2 68.42 1.0
3 0.00 0.0
4 51.27 1.0
5 0.00 0.0
6 25.04 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 19.15 
5 19.15 
6 19.15 
* end dispatch *
DISPATCH 10
loads:
1 0.00 
2 0.00 
3 14.66 
4 14.66 
5 3.56 
6 3.56 
7 3.56 
8 9.07 
9 9.07 
10 3.56 
11 12.52 
12 20.52 
13 24.25 
14 7.30 
15 5.01 
16 7.25 
17 30.38 
18 30.38 
19 30.38 
20 30.38 
21 30.38 
22 19.77 
23 17.46 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 140.51 1.0
2 68.42 1.0
3 0.00 0.0
4 51.27 1.0
5 0.00 0.0
6 25.04 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 14.15 
5 14.15 
6 14.15 
* end dispatch *
DISPATCH 11
loads:
1 0.00 
2 0.00 
3 14.35 
4 14.35 
5 3.49 
6 3.49 
7 3.49 
8 8.88 
9 8.88 
10 3.49 
11 12.26 
12 20.08 
13 23.74 
14 7.15 
15 4.90 
16 7.09 
17 29.73 
18 29.73 
19 29.73 
20 29.73 
21 29.73 
22 19.35 
23 17.09 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 140.51 1.0
2 68.42 1.0
3 0.00 0.0
4 51.27 1.0
5 0.00 0.0
6 25.04 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 8.99 
5 8.99 
6 8.99 
* end dispatch *
DISPATCH 12
loads:
1 0.00 
2 0.00 
3 14.11 
4 14.11 
5 3.43 
6 3.43 
7 3.43 
8 8.74 
9 8.74 
10 3.43 
11 12.06 
12 19.76 
13 23.35 
14 7.03 
15 4.82 
16 6.98 
17 29.25 
18 29.25 
19 29.25 
20 29.25 
21 29.25 
22 19.03 
23 16.81 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 140.51 1.0
2 68.42 1.0
3 0.00 0.0
4 51.27 1.0
5 0.00 0.0
6 25.04 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 5.19 
5 5.19 
6 5.19 
* end dispatch *
DISPATCH 13
loads:
1 0.00 
2 0.00 
3 13.88 
4 13.88 
5 3.37 
6 3.37 
7 3.37 
8 8.59 
9 8.59 
10 3.37 
11 11.85 
12 19.42 
13 22.96 
14 6.91 
15 4.74 
16 6.86 
17 28.76 
18 28.76 
19 28.76 
20 28.76 
21 28.76 
22 18.71 
23 16.53 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 152.35 1.0
2 62.27 1.0
3 0.00 0.0
4 46.66 1.0
5 0.00 0.0
6 14.57 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.96 
5 4.96 
6 4.96 
* end dispatch *
DISPATCH 14
loads:
1 0.00 
2 0.00 
3 13.63 
4 13.63 
5 3.31 
6 3.31 
7 3.31 
8 8.44 
9 8.44 
10 3.31 
11 11.64 
12 19.08 
13 22.55 
14 6.79 
15 4.65 
16 6.74 
17 28.25 
18 28.25 
19 28.25 
20 28.25 
21 28.25 
22 18.38 
23 16.24 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 152.35 1.0
2 62.27 1.0
3 0.00 0.0
4 46.66 1.0
5 0.00 0.0
6 14.57 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 6.59 
5 6.59 
6 6.59 
* end dispatch *
DISPATCH 15
loads:
1 0.00 
2 0.00 
3 13.46 
4 13.46 
5 3.27 
6 3.27 
7 3.27 
8 8.33 
9 8.33 
10 3.27 
11 11.50 
12 18.85 
13 22.28 
14 6.71 
15 4.60 
16 6.66 
17 27.91 
18 27.91 
19 27.91 
20 27.91 
21 27.91 
22 18.16 
23 16.04 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 152.35 1.0
2 62.27 1.0
3 0.00 0.0
4 46.66 1.0
5 0.00 0.0
6 14.57 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 7.53 
5 7.53 
6 7.53 
* end dispatch *
DISPATCH 16
loads:
1 0.00 
2 0.00 
3 13.25 
4 13.25 
5 3.22 
6 3.22 
7 3.22 
8 8.20 
9 8.20 
10 3.22 
11 11.32 
12 18.55 
13 21.93 
14 6.60 
15 4.53 
16 6.55 
17 27.47 
18 27.47 
19 27.47 
20 27.47 
21 27.47 
22 17.87 
23 15.79 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 152.35 1.0
2 62.27 1.0
3 0.00 0.0
4 46.66 1.0
5 0.00 0.0
6 14.57 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 6.06 
5 6.06 
6 6.06 
* end dispatch *
DISPATCH 17
loads:
1 0.00 
2 0.00 
3 13.18 
4 13.18 
5 3.20 
6 3.20 
7 3.20 
8 8.16 
9 8.16 
10 3.20 
11 11.26 
12 18.45 
13 21.80 
14 6.56 
15 4.50 
16 6.52 
17 27.31 
18 27.31 
19 27.31 
20 27.31 
21 27.31 
22 17.77 
23 15.70 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 152.35 1.0
2 62.27 1.0
3 0.00 0.0
4 46.66 1.0
5 0.00 0.0
6 14.57 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 7.96 
5 7.96 
6 7.96 
* end dispatch *
DISPATCH 18
loads:
1 0.00 
2 0.00 
3 13.05 
4 13.05 
5 3.17 
6 3.17 
7 3.17 
8 8.08 
9 8.08 
10 3.17 
11 11.15 
12 18.27 
13 21.60 
14 6.50 
15 4.46 
16 6.46 
17 27.05 
18 27.05 
19 27.05 
20 27.05 
21 27.05 
22 17.60 
23 15.55 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 152.35 1.0
2 62.27 1.0
3 0.00 0.0
4 46.66 1.0
5 0.00 0.0
6 14.57 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 6.19 
5 6.19 
6 6.19 
* end dispatch *
DISPATCH 19
loads:
1 0.00 
2 0.00 
3 12.87 
4 12.87 
5 3.13 
6 3.13 
7 3.13 
8 7.97 
9 7.97 
10 3.13 
11 10.99 
12 18.02 
13 21.29 
14 6.41 
15 4.39 
16 6.36 
17 26.67 
18 26.67 
19 26.67 
20 26.67 
21 26.67 
22 17.35 
23 15.33 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 151.80 1.0
2 58.27 1.0
3 0.00 0.0
4 43.67 1.0
5 0.00 0.0
6 15.08 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 8.09 
5 8.09 
6 8.09 
* end dispatch *
DISPATCH 20
loads:
1 0.00 
2 0.00 
3 12.84 
4 12.84 
5 3.12 
6 3.12 
7 3.12 
8 7.95 
9 7.95 
10 3.12 
11 10.97 
12 17.97 
13 21.24 
14 6.40 
15 4.38 
16 6.35 
17 26.61 
18 26.61 
19 26.61 
20 26.61 
21 26.61 
22 17.31 
23 15.29 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 151.80 1.0
2 58.27 1.0
3 0.00 0.0
4 43.67 1.0
5 0.00 0.0
6 15.08 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 10.79 
5 10.79 
6 10.79 
* end dispatch *
DISPATCH 21
loads:
1 0.00 
2 0.00 
3 12.66 
4 12.66 
5 3.08 
6 3.08 
7 3.08 
8 7.84 
9 7.84 
10 3.08 
11 10.81 
12 17.72 
13 20.95 
14 6.31 
15 4.32 
16 6.26 
17 26.24 
18 26.24 
19 26.24 
20 26.24 
21 26.24 
22 17.07 
23 15.08 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 151.80 1.0
2 58.27 1.0
3 0.00 0.0
4 43.67 1.0
5 0.00 0.0
6 15.08 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 6.29 
5 6.29 
6 6.29 
* end dispatch *
DISPATCH 22
loads:
1 0.00 
2 0.00 
3 12.61 
4 12.61 
5 3.06 
6 3.06 
7 3.06 
8 7.80 
9 7.80 
10 3.06 
11 10.77 
12 17.65 
13 20.86 
14 6.28 
15 4.30 
16 6.23 
17 26.13 
18 26.13 
19 26.13 
20 26.13 
21 26.13 
22 17.00 
23 15.02 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 151.80 1.0
2 58.27 1.0
3 0.00 0.0
4 43.67 1.0
5 0.00 0.0
6 15.08 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.80 
5 4.80 
6 4.80 
* end dispatch *
DISPATCH 23
loads:
1 0.00 
2 0.00 
3 12.63 
4 12.63 
5 3.07 
6 3.07 
7 3.07 
8 7.82 
9 7.82 
10 3.07 
11 10.79 
12 17.68 
13 20.89 
14 6.29 
15 4.31 
16 6.24 
17 26.17 
18 26.17 
19 26.17 
20 26.17 
21 26.17 
22 17.03 
23 15.04 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 151.80 1.0
2 58.27 1.0
3 0.00 0.0
4 43.67 1.0
5 0.00 0.0
6 15.08 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 3.40 
5 3.40 
6 3.40 
* end dispatch *
DISPATCH 24
loads:
1 0.00 
2 0.00 
3 12.48 
4 12.48 
5 3.03 
6 3.03 
7 3.03 
8 7.73 
9 7.73 
10 3.03 
11 10.66 
12 17.47 
13 20.65 
14 6.22 
15 4.26 
16 6.17 
17 25.87 
18 25.87 
19 25.87 
20 25.87 
21 25.87 
22 16.83 
23 14.87 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 151.80 1.0
2 58.27 1.0
3 0.00 0.0
4 43.67 1.0
5 0.00 0.0
6 15.08 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 2.80 
5 2.80 
6 2.80 
* end dispatch *
DISPATCH 25
loads:
1 0.00 
2 0.00 
3 12.47 
4 12.47 
5 3.03 
6 3.03 
7 3.03 
8 7.72 
9 7.72 
10 3.03 
11 10.65 
12 17.45 
13 20.63 
14 6.21 
15 4.26 
16 6.17 
17 25.84 
18 25.84 
19 25.84 
20 25.84 
21 25.84 
22 16.81 
23 14.85 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.89 1.0
2 58.21 1.0
3 0.00 0.0
4 43.62 1.0
5 0.00 0.0
6 14.89 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.66 
5 4.66 
6 4.66 
* end dispatch *
DISPATCH 26
loads:
1 0.00 
2 0.00 
3 12.47 
4 12.47 
5 3.03 
6 3.03 
7 3.03 
8 7.72 
9 7.72 
10 3.03 
11 10.65 
12 17.46 
13 20.64 
14 6.21 
15 4.26 
16 6.17 
17 25.85 
18 25.85 
19 25.85 
20 25.85 
21 25.85 
22 16.82 
23 14.86 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.89 1.0
2 58.21 1.0
3 0.00 0.0
4 43.62 1.0
5 0.00 0.0
6 14.89 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 3.90 
5 3.90 
6 3.90 
* end dispatch *
DISPATCH 27
loads:
1 0.00 
2 0.00 
3 12.43 
4 12.43 
5 3.02 
6 3.02 
7 3.02 
8 7.70 
9 7.70 
10 3.02 
11 10.62 
12 17.40 
13 20.57 
14 6.19 
15 4.24 
16 6.15 
17 25.76 
18 25.76 
19 25.76 
20 25.76 
21 25.76 
22 16.76 
23 14.81 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.89 1.0
2 58.21 1.0
3 0.00 0.0
4 43.62 1.0
5 0.00 0.0
6 14.89 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 6.89 
5 6.89 
6 6.89 
* end dispatch *
DISPATCH 28
loads:
1 0.00 
2 0.00 
3 12.39 
4 12.39 
5 3.01 
6 3.01 
7 3.01 
8 7.67 
9 7.67 
10 3.01 
11 10.59 
12 17.35 
13 20.50 
14 6.17 
15 4.23 
16 6.13 
17 25.68 
18 25.68 
19 25.68 
20 25.68 
21 25.68 
22 16.71 
23 14.76 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.89 1.0
2 58.21 1.0
3 0.00 0.0
4 43.62 1.0
5 0.00 0.0
6 14.89 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 3.83 
5 3.83 
6 3.83 
* end dispatch *
DISPATCH 29
loads:
1 0.00 
2 0.00 
3 12.38 
4 12.38 
5 3.01 
6 3.01 
7 3.01 
8 7.66 
9 7.66 
10 3.01 
11 10.57 
12 17.33 
13 20.48 
14 6.17 
15 4.23 
16 6.12 
17 25.65 
18 25.65 
19 25.65 
20 25.65 
21 25.65 
22 16.69 
23 14.75 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.89 1.0
2 58.21 1.0
3 0.00 0.0
4 43.62 1.0
5 0.00 0.0
6 14.89 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 3.83 
5 3.83 
6 3.83 
* end dispatch *
DISPATCH 30
loads:
1 0.00 
2 0.00 
3 12.39 
4 12.39 
5 3.01 
6 3.01 
7 3.01 
8 7.67 
9 7.67 
10 3.01 
11 10.58 
12 17.34 
13 20.49 
14 6.17 
15 4.23 
16 6.13 
17 25.67 
18 25.67 
19 25.67 
20 25.67 
21 25.67 
22 16.70 
23 14.76 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.89 1.0
2 58.21 1.0
3 0.00 0.0
4 43.62 1.0
5 0.00 0.0
6 14.89 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.03 
5 4.03 
6 4.03 
* end dispatch *
DISPATCH 31
loads:
1 0.00 
2 0.00 
3 12.39 
4 12.39 
5 3.01 
6 3.01 
7 3.01 
8 7.67 
9 7.67 
10 3.01 
11 10.59 
12 17.35 
13 20.50 
14 6.17 
15 4.23 
16 6.13 
17 25.68 
18 25.68 
19 25.68 
20 25.68 
21 25.68 
22 16.71 
23 14.76 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.73 1.0
2 58.19 1.0
3 0.00 0.0
4 43.60 1.0
5 0.00 0.0
6 14.74 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.36 
5 4.36 
6 4.36 
* end dispatch *
DISPATCH 32
loads:
1 0.00 
2 0.00 
3 12.37 
4 12.37 
5 3.01 
6 3.01 
7 3.01 
8 7.66 
9 7.66 
10 3.01 
11 10.57 
12 17.32 
13 20.47 
14 6.16 
15 4.22 
16 6.12 
17 25.64 
18 25.64 
19 25.64 
20 25.64 
21 25.64 
22 16.69 
23 14.74 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.73 1.0
2 58.19 1.0
3 0.00 0.0
4 43.60 1.0
5 0.00 0.0
6 14.74 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.43 
5 4.43 
6 4.43 
* end dispatch *
DISPATCH 33
loads:
1 0.00 
2 0.00 
3 12.45 
4 12.45 
5 3.03 
6 3.03 
7 3.03 
8 7.71 
9 7.71 
10 3.03 
11 10.64 
12 17.43 
13 20.61 
14 6.20 
15 4.25 
16 6.16 
17 25.81 
18 25.81 
19 25.81 
20 25.81 
21 25.81 
22 16.79 
23 14.84 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.73 1.0
2 58.19 1.0
3 0.00 0.0
4 43.60 1.0
5 0.00 0.0
6 14.74 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.96 
5 4.96 
6 4.96 
* end dispatch *
DISPATCH 34
loads:
1 0.00 
2 0.00 
3 12.40 
4 12.40 
5 3.01 
6 3.01 
7 3.01 
8 7.67 
9 7.67 
10 3.01 
11 10.59 
12 17.35 
13 20.51 
14 6.17 
15 4.23 
16 6.13 
17 25.69 
18 25.69 
19 25.69 
20 25.69 
21 25.69 
22 16.72 
23 14.77 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.73 1.0
2 58.19 1.0
3 0.00 0.0
4 43.60 1.0
5 0.00 0.0
6 14.74 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.20 
5 4.20 
6 4.20 
* end dispatch *
DISPATCH 35
loads:
1 0.00 
2 0.00 
3 12.49 
4 12.49 
5 3.03 
6 3.03 
7 3.03 
8 7.73 
9 7.73 
10 3.03 
11 10.67 
12 17.48 
13 20.66 
14 6.22 
15 4.26 
16 6.18 
17 25.88 
18 25.88 
19 25.88 
20 25.88 
21 25.88 
22 16.84 
23 14.88 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.73 1.0
2 58.19 1.0
3 0.00 0.0
4 43.60 1.0
5 0.00 0.0
6 14.74 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 3.00 
5 3.00 
6 3.00 
* end dispatch *
DISPATCH 36
loads:
1 0.00 
2 0.00 
3 12.55 
4 12.55 
5 3.05 
6 3.05 
7 3.05 
8 7.77 
9 7.77 
10 3.05 
11 10.72 
12 17.57 
13 20.77 
14 6.25 
15 4.29 
16 6.21 
17 26.01 
18 26.01 
19 26.01 
20 26.01 
21 26.01 
22 16.93 
23 14.95 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 148.73 1.0
2 58.19 1.0
3 0.00 0.0
4 43.60 1.0
5 0.00 0.0
6 14.74 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 4.03 
5 4.03 
6 4.03 
* end dispatch *
DISPATCH 37
loads:
1 0.00 
2 0.00 
3 12.67 
4 12.67 
5 3.08 
6 3.08 
7 3.08 
8 7.84 
9 7.84 
10 3.08 
11 10.82 
12 17.73 
13 20.96 
14 6.31 
15 4.33 
16 6.26 
17 26.26 
18 26.26 
19 26.26 
20 26.26 
21 26.26 
22 17.08 
23 15.09 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 150.36 1.0
2 65.97 1.0
3 0.00 0.0
4 49.43 1.0
5 0.00 0.0
6 15.03 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 5.53 
5 5.53 
6 5.53 
* end dispatch *
DISPATCH 38
loads:
1 0.00 
2 0.00 
3 12.78 
4 12.78 
5 3.10 
6 3.10 
7 3.10 
8 7.91 
9 7.91 
10 3.10 
11 10.92 
12 17.89 
13 21.15 
14 6.37 
15 4.36 
16 6.32 
17 26.49 
18 26.49 
19 26.49 
20 26.49 
21 26.49 
22 17.23 
23 15.23 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 150.36 1.0
2 65.97 1.0
3 0.00 0.0
4 49.43 1.0
5 0.00 0.0
6 15.03 1.0
lambda:
1 60.0 
2 30.0 
3 30.0 
4 30.0 
5 30.0 
6 30.0 
assets:
4 5.89 
5 5.89 
6 5.89 
* end dispatch *
DISPATCH 39
loads:
1 0.00 
2 0.00 
3 12.93 
4 12.93 
5 3.14 
6 3.14 
7 3.14 
8 8.00 
9 8.00 
10 3.14 
11 11.04 
12 18.10 
13 21.39 
14 6.44 
15 4.41 
16 6.39 
17 26.79 
18 26.79 
19 26.79 
20 26.79 
21 26.79 
22 17.43 
23 15.40 
24 0.00 
25 0.00 
26 0.00 
27 0.00 
28 0.00 
29 0.00 
Pref:
1 150.36 1.0
2 65.97 1.0
3 0.00 0.0
4 49.43 1.0
5 0.00 0.0
6 15.03 1.0
